Register_days_until_transaction,num_trans_iPhone,num_trans_iPad,num_trans_Entertainment,num_trans_Games,num_trans_Photos & Videos,num_trans_Social Networking,num_trans_Utilities,Total_num_of_transactions,iPhone_Revenue,iPad_Revenue,Entertainment_Revenue,Games_Revenue,Photos & Videos_Revenue,Social Networking_Revenue,Utilities_Revenue,Total_Revenue,Cluster
-77.0,47.0,21.0,11.0,26.0,14.0,2.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-52.0,54.0,14.0,14.0,17.0,19.0,2.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-149.0,59.0,9.0,11.0,19.0,21.0,7.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1125.0,48.0,20.0,13.0,23.0,14.0,5.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
747.0,50.0,18.0,6.0,28.0,19.0,5.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
246.0,51.0,17.0,13.0,30.0,16.0,1.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
735.0,53.0,15.0,19.0,23.0,8.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
21.0,48.0,20.0,9.0,20.0,16.0,3.0,20.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
308.0,49.0,19.0,10.0,27.0,15.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
239.0,50.0,18.0,12.0,28.0,13.0,5.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
115.0,52.0,16.0,12.0,27.0,12.0,1.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-191.0,52.0,16.0,14.0,26.0,8.0,2.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1328.0,49.0,19.0,10.0,18.0,21.0,5.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
489.0,51.0,17.0,7.0,24.0,21.0,1.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
347.0,46.0,22.0,13.0,30.0,15.0,1.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1067.0,48.0,20.0,10.0,16.0,24.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1514.0,51.0,17.0,16.0,23.0,12.0,2.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1185.0,56.0,12.0,13.0,29.0,15.0,2.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
875.0,49.0,19.0,11.0,22.0,22.0,1.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-277.0,52.0,16.0,10.0,31.0,15.0,4.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
349.0,55.0,13.0,12.0,28.0,17.0,3.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1392.0,52.0,16.0,16.0,16.0,19.0,8.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
988.0,47.0,21.0,15.0,18.0,13.0,4.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
694.0,47.0,21.0,10.0,27.0,18.0,3.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
41.0,50.0,18.0,13.0,25.0,16.0,2.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
725.0,52.0,16.0,13.0,20.0,17.0,2.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
54.0,53.0,15.0,14.0,15.0,22.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1764.0,47.0,21.0,12.0,22.0,19.0,3.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
745.0,52.0,16.0,6.0,26.0,22.0,2.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1183.0,51.0,17.0,11.0,22.0,17.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-188.0,52.0,16.0,13.0,20.0,13.0,7.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1075.0,47.0,21.0,13.0,21.0,14.0,3.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1070.0,48.0,20.0,15.0,17.0,17.0,1.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-152.0,54.0,14.0,11.0,27.0,18.0,2.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-255.0,53.0,15.0,13.0,27.0,12.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
503.0,48.0,20.0,13.0,29.0,15.0,3.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
15.0,50.0,18.0,11.0,23.0,16.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
361.0,51.0,17.0,17.0,24.0,14.0,1.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
454.0,51.0,17.0,10.0,28.0,14.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
170.0,46.0,22.0,12.0,26.0,12.0,2.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-289.0,51.0,17.0,15.0,24.0,14.0,3.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1136.0,52.0,16.0,13.0,27.0,11.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
808.0,53.0,15.0,8.0,30.0,16.0,2.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
828.0,51.0,17.0,17.0,21.0,18.0,1.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-125.0,51.0,17.0,12.0,28.0,15.0,0.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
631.0,49.0,19.0,12.0,23.0,12.0,3.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
538.0,54.0,14.0,18.0,25.0,12.0,4.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
821.0,49.0,19.0,11.0,20.0,16.0,5.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
686.0,44.0,24.0,9.0,22.0,19.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1021.0,46.0,22.0,15.0,19.0,17.0,3.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
372.0,52.0,16.0,6.0,24.0,14.0,1.0,23.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
717.0,47.0,21.0,8.0,18.0,23.0,3.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-101.0,50.0,18.0,14.0,19.0,17.0,2.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
610.0,55.0,13.0,16.0,19.0,20.0,3.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1564.0,56.0,12.0,11.0,27.0,14.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-288.0,52.0,16.0,10.0,28.0,17.0,3.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-271.0,50.0,18.0,12.0,14.0,18.0,4.0,20.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1078.0,46.0,22.0,11.0,29.0,14.0,0.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
1233.0,50.0,18.0,9.0,22.0,16.0,5.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
331.0,45.0,23.0,9.0,21.0,17.0,4.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
16.0,40.0,28.0,12.0,23.0,15.0,6.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
258.0,51.0,17.0,13.0,27.0,12.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-54.0,46.0,22.0,10.0,26.0,15.0,0.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
486.0,46.0,22.0,11.0,26.0,15.0,4.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
352.0,46.0,22.0,12.0,23.0,11.0,6.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
210.0,52.0,16.0,15.0,23.0,14.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1523.0,52.0,16.0,14.0,15.0,22.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1421.0,48.0,20.0,8.0,32.0,17.0,5.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
362.0,42.0,26.0,17.0,25.0,12.0,3.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
78.0,57.0,11.0,11.0,20.0,17.0,5.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-78.0,48.0,20.0,8.0,24.0,18.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-236.0,54.0,14.0,10.0,22.0,12.0,5.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-205.0,53.0,15.0,9.0,24.0,16.0,5.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
440.0,48.0,20.0,15.0,22.0,11.0,2.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
246.0,51.0,17.0,11.0,27.0,19.0,1.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
857.0,45.0,23.0,11.0,22.0,17.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
830.0,58.0,10.0,10.0,22.0,21.0,4.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
914.0,48.0,20.0,6.0,26.0,17.0,1.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-87.0,53.0,15.0,13.0,20.0,14.0,5.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-76.0,51.0,17.0,9.0,26.0,15.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
635.0,50.0,18.0,10.0,17.0,21.0,5.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
274.0,49.0,19.0,12.0,24.0,13.0,3.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
988.0,47.0,21.0,9.0,26.0,20.0,2.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1459.0,53.0,15.0,13.0,20.0,20.0,1.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
157.0,54.0,14.0,12.0,22.0,18.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1079.0,49.0,19.0,8.0,17.0,23.0,7.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-252.0,47.0,21.0,10.0,22.0,19.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-176.0,54.0,14.0,12.0,17.0,19.0,2.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1388.0,49.0,19.0,12.0,26.0,14.0,4.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
400.0,52.0,16.0,6.0,26.0,17.0,2.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
223.0,44.0,24.0,6.0,24.0,22.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
800.0,47.0,21.0,12.0,20.0,18.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
748.0,54.0,14.0,8.0,20.0,16.0,5.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1098.0,52.0,16.0,16.0,21.0,17.0,2.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
861.0,52.0,16.0,15.0,17.0,17.0,5.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
46.0,53.0,15.0,13.0,27.0,14.0,3.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-15.0,49.0,19.0,14.0,20.0,16.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
558.0,55.0,13.0,10.0,29.0,10.0,3.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
376.0,50.0,18.0,12.0,21.0,20.0,2.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1321.0,52.0,16.0,14.0,20.0,16.0,1.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
341.0,50.0,18.0,12.0,19.0,18.0,3.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-159.0,49.0,19.0,9.0,29.0,19.0,1.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
50.0,52.0,16.0,12.0,27.0,15.0,1.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
840.0,52.0,16.0,11.0,17.0,18.0,3.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
59.0,47.0,21.0,15.0,28.0,14.0,1.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1150.0,49.0,19.0,9.0,24.0,15.0,6.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
844.0,51.0,17.0,9.0,20.0,14.0,6.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
865.0,49.0,19.0,16.0,24.0,14.0,0.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
135.0,50.0,18.0,11.0,21.0,13.0,4.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
201.0,49.0,19.0,8.0,20.0,21.0,4.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
20.0,49.0,19.0,12.0,18.0,12.0,0.0,26.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
-91.0,47.0,21.0,22.0,12.0,16.0,5.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-7.0,40.0,28.0,12.0,23.0,14.0,5.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
183.0,54.0,14.0,7.0,26.0,22.0,1.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
756.0,47.0,21.0,13.0,22.0,15.0,5.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
568.0,49.0,19.0,13.0,30.0,9.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1320.0,49.0,19.0,10.0,25.0,15.0,2.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1308.0,52.0,16.0,10.0,22.0,18.0,1.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
353.0,54.0,14.0,10.0,28.0,18.0,4.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
550.0,47.0,21.0,14.0,29.0,11.0,2.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-191.0,48.0,20.0,13.0,24.0,11.0,4.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
982.0,48.0,20.0,12.0,22.0,21.0,4.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1167.0,52.0,16.0,12.0,24.0,19.0,3.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-81.0,50.0,18.0,12.0,26.0,13.0,3.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
102.0,50.0,18.0,11.0,18.0,19.0,3.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
661.0,46.0,22.0,13.0,22.0,16.0,5.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
783.0,44.0,24.0,11.0,20.0,19.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1410.0,55.0,13.0,13.0,29.0,9.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
299.0,49.0,19.0,12.0,27.0,19.0,2.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
927.0,50.0,18.0,8.0,23.0,21.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-152.0,52.0,16.0,14.0,23.0,15.0,5.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
716.0,51.0,17.0,11.0,22.0,18.0,4.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1354.0,53.0,15.0,14.0,21.0,17.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-179.0,51.0,17.0,12.0,18.0,12.0,2.0,24.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-225.0,50.0,18.0,6.0,26.0,20.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-267.0,51.0,17.0,9.0,19.0,17.0,4.0,19.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
395.0,58.0,10.0,14.0,23.0,19.0,2.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
170.0,54.0,14.0,11.0,27.0,12.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
228.0,50.0,18.0,13.0,24.0,15.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1082.0,53.0,15.0,16.0,17.0,19.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
986.0,49.0,19.0,10.0,21.0,21.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
970.0,44.0,24.0,13.0,18.0,20.0,5.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-302.0,50.0,18.0,8.0,22.0,21.0,1.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
466.0,46.0,22.0,13.0,27.0,13.0,0.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
1345.0,59.0,9.0,11.0,28.0,16.0,1.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
961.0,47.0,21.0,20.0,25.0,11.0,2.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
619.0,53.0,15.0,12.0,18.0,22.0,4.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
173.0,48.0,20.0,13.0,19.0,22.0,1.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1108.0,45.0,23.0,11.0,21.0,19.0,3.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
936.0,52.0,16.0,11.0,23.0,22.0,1.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-175.0,50.0,18.0,8.0,23.0,19.0,3.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-44.0,45.0,23.0,14.0,28.0,17.0,1.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1094.0,48.0,20.0,13.0,21.0,18.0,1.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-237.0,46.0,22.0,16.0,31.0,9.0,4.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
713.0,47.0,21.0,10.0,27.0,15.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
410.0,49.0,19.0,11.0,25.0,18.0,0.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Bronze Subscribers
524.0,47.0,21.0,17.0,20.0,17.0,3.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1204.0,51.0,17.0,11.0,27.0,19.0,1.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1367.0,44.0,24.0,12.0,23.0,16.0,1.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-257.0,51.0,17.0,11.0,24.0,15.0,4.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
304.0,56.0,12.0,9.0,25.0,21.0,3.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
827.0,45.0,23.0,17.0,27.0,8.0,2.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
875.0,56.0,12.0,10.0,22.0,20.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-190.0,52.0,16.0,10.0,30.0,12.0,4.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
571.0,50.0,18.0,9.0,18.0,21.0,6.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1040.0,49.0,19.0,12.0,21.0,21.0,5.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
562.0,45.0,23.0,12.0,20.0,17.0,4.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
982.0,47.0,21.0,7.0,22.0,20.0,1.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
1020.0,46.0,22.0,16.0,24.0,12.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
35.0,49.0,19.0,11.0,32.0,15.0,2.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
88.0,54.0,14.0,12.0,23.0,17.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
456.0,48.0,20.0,16.0,19.0,17.0,3.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
177.0,52.0,16.0,12.0,26.0,16.0,6.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
568.0,48.0,20.0,20.0,15.0,16.0,3.0,14.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
-283.0,49.0,19.0,7.0,22.0,18.0,3.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
883.0,50.0,18.0,11.0,24.0,14.0,3.0,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bronze Subscribers
